Hansard volume,Rā,Ingoa kaikōrero,Speaker turn,Paragraph number,Te Reo length,Ambiguous length,Other length,Is Māori (%),Kōrero
Vol 549.txt,"THURSDAY, 17 AUGUST 1995",Hon. John Falloon,177,1,2,0,1,66.66666666666667, Te Omanga Hospice.
Vol 550.txt,"TUESDAY, 3 OCTOBER 1995",Mr SPEAKER,229,7,33,9,1,97.05882352941177,"NAō reira e Wi kei te mihi atu ki a koe ahakoa kAāore koe i konei i tAēnei rAā. NgAā mihi i mua
i te aroaro o te Komiti i tAērAā rAā kei te tAū tonu, nAō reira, tAēnAā koe kei taku rangatira."
Vol 551.txt,"WEDNESDAY, 18 OCTOBER 1995",Hon. Dr Michael Cullen,201,1,2,0,0,100.0, Niu Tirani.
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",,1,2,1,0,0,100.0,Karakia.
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Mr SPEAKER,119,2,90,32,0,100.0,"NAō reira, e te mokopuna o te motu, kAōrua ko Whatumoana, arAā, Tainui whAānui tonu me
aku karangatanga mahi i waenganui i a koutou, tAēnAā koutou. TAēnAā koutou kua eke mai nei
ki tAō koutou Whare PAāremata hei tautoko i te kaupapa, hei whakahAōnore i a mAātau i tAēnei
rAā. E mohio ana mAātau katoa, mai i te tau 1867, nAā koutou i whai atu tAēnei take, Aā, i
tAēnei wAā kua taea e tAātau te kite i te whakamutunga---nAā reira ka nui te mihi, ka nui te aroha
ki a koutou i tAēnei wAā. TAēnAā anAō hoki koutou, arAā, me Aō tAātau tini aituAā, a
rAātau kua whetAūrangitia i runga i Aō tAātau marae, i Aō tAātau kAāinga puta noa te motu."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Mr SPEAKER,119,3,23,8,0,100.0,"NAō reira, e koro mAā kaua e riri mai ki tAēnei, engari e tAū ana tAēnei i raro i te tikanga o te
PAāremata, tAēnAā koutou, tAēnAā koutou, tAēnAā anAō tAātau."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Hon. Mrs T W M TIRIKATENE-SULLIVAN (Southern Maori),122,1,150,42,1,99.33774834437087," Ko te mea tuatahi, tAēnei au e
whakamoemiti ki te Runga Rawa, tAēnei tAōku Aīnoi ki te Runga Rawa, ki te Matua, Tama me te
Wairua Tapu, arAā, ko te Tokotoru Tapu rAānei. NAā rAātau i manaaki tAō tAātau iwi, Te
Arikinui me tana iwi, i tAēnei kaupapa i roto i te Pire i tAēnei rAā. TAēnei ahau te mema o te
Tonga e mihi atu nei ki a koutou Waikato i roto i a Tainui whAānui, Aā, Te Arikinui Te Ata-I-RangiKaahu rAāua ko Whatumoana me Te Kahui Ariki, Tainui whAānui, Waikato hoki, tAēnei taku mihi
atu ki a koutou, tAēnAā koutou. TAēnAā koutou kua taemai nei ki te whakarongo ki ngAā
kAōrero ei runga i tAēnei Pire i te Whare Raiona i tAēnei rAā. Aā, ki a Te Kotahi rAāua ko Raiha
me tAō kAōrua whAānau a Nanaia mAā, tAēnei taku mihi atu ki a koe mAō tAōu mahi mAō
tAēnei Pire. Kei te miharo ahau ki Aō koutou kaiwhakawhiriwhiri whakaaro, kaupapa hoki. NAā
reira, aku mihi ki Aō koutou kaiwhakarite, kaihautu, i hoe tika ai te waka kia Aū tere mai ki tAōna
tauranga. NAō reira, tAēnAā koutou, tAēnAā tAātau katoa."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Hon. JOHN LUXTON (Minister of Maori Affairs),123,1,50,14,1,98.03921568627452," Tainui waka, Tainui tangata, naumai anAō ki te
Whare PAāremata. NAā Wiremu Tamihana ko Potatau, ko Tawhiao, ko Mahuta, ko Te Rata, ko Te
Puea, ko Koroki, ko Te Ata-I-Rangi-Kaahu. TAēnAā koe Te Ariki Dame Te Ata me Whatumoana, tAō
whAānau, Aō kuia, Aō koroua me tAō iwi. I tAēnei rAā ka whakaturetia ngAā wawata, ngAā
tumanako me ngAā moemoeAā a Aō koutou tAīpuna nei."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",TAU HENARE (Northern Maori),124,1,9,5,0,100.0," E te kaikAōrero, e te kaikAōrero kaha rawa ki a koe i tAēnei rAā."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",TAU HENARE (Northern Maori),124,2,91,37,0,100.0,"He honore au kei te tAū kei te korero i mua i a koutou. TAēnei te hAōnore kei a koe e Te Ata-IRangi-Kaahu me tana hoa tAāne a Whatumoana me tAā rAāua whAānau, Te KAāhui Ariki. Kei a
koutou ngAā morehu o ngAā aituAā, kei a koutou Tainui, tAēnAā koutou katoa i haere mai nei i
tAēnei rAā ki te tautoko i tAēnei kaupapa. Kei te tAū au ki te tautoko i tAēnei kaupapa, nAō
reira, mihi atu au ki a koutou, Aā, mihi atu au ki a koutou ngAā morehu. Kei a koe e te Minita, Aā,
kaua e pAāpAōuri ki ahau nAā te mea kAāore au i te tAū i tAō kAōrero, nAō reira kei a koe,
tenei te mihi me te tautoko ki a koe."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",TAU HENARE (Northern Maori),124,8,41,12,3,93.18181818181819,"Mr Speaker, again, kei a koe, tAēnei te mihi me te aroha ki a koe mAō tAō tAūru. Kei a koe e te
Minita anAō te hari te koa taku ngAākau ki a koe. Kei a koe Koro, tAēnei te aroha ki a koe me tAō
whAānua, nAō reira, tAēnAā koutou, tAēnAā koutou, tAēnAā koutou katoa."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",JUDITH TIZARD (Panmure),126,1,18,6,0,100.0," Te Arikinui, tAēnAā koe me tAō hoa rangatira. Ki a Tainui whAānui,
tAēnAā koutou katoa. Ki a tAātau o te ao nei, tAēnAā koutou."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",PAULINE GARDINER (Wellington-Karori),127,1,14,1,0,100.0," Te Arikinui, ngAā kaumAātua, ngAā kuia me te
rangatahi, naumai, haere mai, tAēnAā tAātou katoa."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",PAULINE GARDINER,129,4,8,2,0,100.0,"NAō reira, tAēnAā koutou, tAēnAā koutou, kia ora tAātau katoa."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Hon. WINSTON PETERS (Tauranga),130,1,14,3,0,100.0," E ngAā mAātua, e ngAā karanga maha me ngAā hoa, tena
koutou, tAēnAā koutou, tAēnAā koutou katoa."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",TAITO PHILLIP FIELD (Otara),137,1,15,4,11,57.69230769230769," I would like to extend my greetings to our people from the Waikato. E
ngAā iwi, e ngAā reo, e ngAā Tainui waka, tAēnAā koutou, tAēnAā koutou, tAēnAā koutou
katoa."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Hon. K T WETERE (Western Maori),138,1,10,3,0,100.0," Ki a koe kei te reo, mAāngai o te Whare nei, tAēnAā koe."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Hon. K T WETERE (Western Maori),138,2,113,30,0,100.0,"NAāu rAā te karakia i tAīmatahia ai tAō tAātau reo---nAāu te pAōwhiri ki tAō mAātau Ariki
me tana hoa rangatira, ki tana pAāpAā ki te Tumuaki, Aā, ki te KAāhui iwi whAānui tae atu anAō
ki ngAā mAātua e tau nei i te rAā nei---koia, tAēnAā koe. KAāti, kei te Ariki, a koe me tAō hoa
rangatira, kei te pAāpAā TAūmate, ki te Tumuaki e Hare, koutou e ngAā mAātua, e ngAā whaea
karanga maha, tAēnAā koutou, tAēnAā koutou, tAēnAā koutou. Kua kAōrerotia te Whare, kua
kAōrerotia ngAā kAōrero i whakatakotohia ai i roto i te Whare nei mai i tAōna wAā, tae noa mai
ki tAēnei rAā. Kua kAōrerotia e Aō tAāua mAātua kua huri ki tua ki te Aārai, tae atu anAō ki
Aō tAātau Ariki mai i Potatau ki Tawhiao tae mai anAō ki tAō tAātau Ariki i tAēnei rAā."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Hon. K T WETERE (Western Maori),138,3,115,37,1,99.13793103448276,"Ki te hunga i whakahaere i te kaupapa, ki te hunga nAā rAātau i wero ai i ngAā tikanga, i ngAā
whakaaro i whakaarohia ai e Aō tAāua mAātua i te wAā---he aha tAā rAātau i kAōrero ai? I
riro ai te whenua me whakahoki mai! TAērAā kAē te kaupapa! Kua kitea ai te Whare nei i tAōna
te tAūtanga i ngAā ture, engari nAō te tau 1946---te tAīmatanga o te huainatanga i roto i te Ture
i tAēnei mea te raupatutanga o te whenua---mai anAō i tAērAā wAā tae noa mai ki tAēnei rAā
kei te kAōrero tonu e Aō mAāua mAātua, tae atu ana ki te Poari, ke te Whare nei. Me ki kua tau,
kua rongo e ngai tAātau e noho nei i roto i te Whare nei ki Aēnei Aāhuatanga katoa. NAō reira,
koirAā au i tAīmata---kua kAōrerotia te Whare, kua kAōrero rAā koutou---tAēnAā koutou,
tAēnAā koutou, tAēnAā koutou."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Hon. K T WETERE (Western Maori),138,4,36,12,0,100.0,"KAāre he kAōrero mAāku engari mAō tAō tAātou Ariki me te iwi kua tau nei i tAēnei wAā,
e hari te koa o te ngAākau e mihi nei ki a koutou i whakataungia ai i tAēnei Pire i tAēnei rAā. NAō
reira, tAēnAā koutou, tAēnAā koutou, tAēnAā koutou."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Hon. K T WETERE,139,1,9,0,0,100.0," NAō reira, tAēnAā koutou, tAēnAā koutou, tena koutou katoa."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Mr SPEAKER,140,1,10,9,1,90.9090909090909," Anei te pAātai, e whakaae ana tAātau katoa ki te mAōtini? Ki a rAātau e whakaae
ana, me ki ``Ae''."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Mr SPEAKER,141,1,2,3,1,66.66666666666667, Ki a ratau kAāre e whakaae---``Kao''.
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Mr SPEAKER,142,1,13,2,0,100.0," NAō reira, tAēnAā koe, tAēnAā rAā koutou, ka pai te hokinga atu ki te kAāinga."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Hon. K T WETERE (Chairman of the Maori Affairs Committee),145,1,28,11,0,100.0," Anei te ripoata a te Komiti Motuhake
MAō NgAā Take MAāori mo te TAūtakitanga o ngAā Komiti Motuhake o NgAā RAūnanga
PAāremata o Ahitereiria me Aotearoa. Ko taku mAōtini kia takoto ai tenei ripoata i runga i te tAēpu."
Vol 551.txt,"THURSDAY, 19 OCTOBER 1995",Hon. K T WETERE (Chairman of the Maori Affairs Committee),146,1,31,14,29,51.666666666666664," Anei te ripoata tuawhAā a te Komiti
Motuhake MAō NgAā Take MAāori mo te Uiuitanga mo te mAātauranga MAāori e pAā ana ki
ngAā kohanga reo. Ko taku mAōtini kia takoto ai te ripoata nei i runga i te tAēpu. I am directed to
present a report. I move, That the third interim report of the Maori Affairs Committee on the inquiry
into Maori education, relating to kohanga reo, do lie upon the table."
Vol 551.txt,"TUESDAY, 21 NOVEMBER 1995",Hon. Mrs T W M TIRIKATENE-SULLIVAN (Southern Maori),21,1,14,6,0,100.0," E te kaiwhakahaere o tAēnei Whare, ko
tAēnei te wAā mAō te poroporoaki o tAēnei totara nui, a, ko Wiremu."
Vol 551.txt,"TUESDAY, 21 NOVEMBER 1995",Hon. Mrs T W M TIRIKATENE-SULLIVAN (Southern Maori),21,14,14,7,0,100.0,"NAō reira e te poueru me te whAānau pani kia kaha ki tAōu whakapono. Ko tAēnei taku
poroporoaki ki a Wiremu."
Vol 552.txt,"TUESDAY, 5 DECEMBER 1995",Suzanne Sinclair,242,1,1,0,0,100.0, Tauranga?
Vol 552.txt,"WEDNESDAY, 13 DECEMBER 1995",Hon. K T WETERE (Chairman of the Maori Affairs Committee),177,1,19,8,0,100.0," E te Reo Mangai o te Whare. Anei te
pAūrongo a te Komiti Motuhake Mo Nga Take MAāori mo te Pire o Te RAūnanga o NgAāi Tahu."
Vol 552.txt,"WEDNESDAY, 13 DECEMBER 1995",Hon. K T WETERE (Chairman of the Maori Affairs Committee),177,3,129,47,1,99.23076923076923,"OtirAā, e ngAā reo, e ngAā mana, e ngAā waka, e ngAā kAārangarangatanga maha, tAēnAā
koutou, tAēnAā koutou, tena koutou. Ki a Ngai Tahu whAānui, ki te maunga o Aoraki, te moana Te
Wai Pounamu me Aō tAātau tuAāhine---e Whetu, Sandra, tAēnAā kAōrua, tAēnAā korua me
Aā koutou mAātua, Aō koutou tAūpuna. E mihi ana ki ngAā mema o te komiti mai anAō i te 27
o ngAā rAā o HAūrae 1993, tae noa ki tAēnei rAā, tAēnAā koutou i whiriwhiri ai te take nei i
mua i te aroaro o Ngai Tahu whAānui i Aōtautahi, i Kaiapoi, i Hokitika anAō. KAāti i tAēnei rAā
kua tutuki ai te kaupapa i whAāia ai e Te Poari o Ngai Tahu me te iwi whAānui. Ahakoa i tAō roatia
ngAā whakahaere o te komiti me kAī, ko ngAā kaupapa o te Whare nei i whakaroa ake te
whakatinanatanga o tAēnei Pire. NAō reira ka huri aku kAōrero ki ngAā kaiwhakahaere o te
Whare nei, kaua koutou e muri atu i tAēnei e utaina ki runga i te iwi MAāori Aēnei Aāhuatanga."
Vol 552.txt,"WEDNESDAY, 13 DECEMBER 1995",Hon. K T WETERE (Chairman of the Maori Affairs Committee),177,4,7,6,0,100.0,Ki a au nei he mahi taurekareka ki ngAā iwi o Ngai Tahu.
Vol 552.txt,"WEDNESDAY, 13 DECEMBER 1995",SANDRA LEE (Auckland Central),182,1,22,1,0,100.0," Ko Aoraki te maunga, Takitimu te waka, Arahura te awa, Poutini te
taniwha, Tuhuru te tangata, Poutini Kaitahu te hapu, Kaitahu te iwi."
Vol 552.txt,"TUESDAY, 19 DECEMBER 1995",Hon. Roger McClay,366,1,1,0,0,100.0, Utu?
Vol 553.txt,"WEDNESDAY, 21 FEBRUARY 1996",Hon. K T WETERE (Western Maori),155,1,161,65,0,100.0," KAāti ki a koe ki te Kaiwhakahaere o Te Whare nei, Aā,
tAēnAā koe. TAēnAā koe me tAātau katoa e tau nei, me kAī i roto i Te Whare nei kua
whakahoutia nei i tAēnei rAā. I te toru o ngAā rAā o NAōema o tAērAātau, i tae mai anAō
Te Ariki, arAā, i te Kuini PAākehAā o Ingarangi, ki te whakatuhera i ngAā mahi i whakahoutia ai Te
Whare nei. I roto i AērAā whakaaro, nAāna i tautokongia ai te whakatuwheratanga o te Whare
MAāori hou e karangatia nei, ko MAāui Tikitiki A Taranga. I mua i te timatanga mai o Te Whare nei
i tAērAā wiki, i tae mai o tAāua mAātua mai i Te Atiawa me Te Arawa waka, ki te whakahaere i
ngAā karakia Aō rAātau mAātua, o rAātau tAūpuna, ki runga ki Te Ao Marama i tAērAā Whare
hoki, i tAēra taha o te rori, tae noa mai ki Te Whare MAāori tawhito i karangatia ai e Te Arawa waka,
ko MAātangireia, me AōnAā whakamAārama katoa o tAērAā iwi. NAō reira kei te mihi atu ki
a rAātau, otirAā, ngAā iwi o te motu, i tatAū mai i taua rAā ki te tautoko i te pohiri ki a koe kai
taku rangatira. NAā reira tAātau katoa e tau nei, tAēnAā koutou, tAēna koutou, tAēnAā
koutou, Aā kia ora huihui anAō tAātau."
Vol 553.txt,"WEDNESDAY, 28 FEBRUARY 1996",Hon. K T WETERE (Western Maori),165,1,23,8,15,60.526315789473685," I preface my remarks by referring to the 1995 annual report of
the Ngai Tahu Maori Trust Board. RAā ke te kAōrero o tAō rAātou tupuna a MAātiaha Tira
Morehu - he pitihana i taua wAā ki te Kuini o WikitAōria nAō ngAā tino rangatira o Ngai Tahu."
Vol 554.txt,"WEDNESDAY, 17 APRIL 1996",Mr SPEAKER,146,2,64,23,0,100.0,"NAō reira, e ngAā manuhiri tuarangi, Aēhara tAēnei i te whaikAōrero engari he mihi poto rawa
atu. E tAū ana tAēnei i raro i te tikanga PAākehAā. Engari ki a koe TAā TAīpene, arAā, me
ngAā rangatira, e ngAā whaea, e ngAā rangatahi, Ngai Tahu tonu, tAēnAā rAā koutou kua eke
mai nei ki tAēnei o Aō tAātau marae te Whare PAāremata. E mAōhio ana mAātau katoa o te
taumaha ki runga i a koutou mai i te tAīmatanga o tAēnei Pire, Aā, tae noa ki nAāianei."
Vol 554.txt,"WEDNESDAY, 17 APRIL 1996",Mr SPEAKER,146,3,46,13,0,100.0,"NAō reira, ko tAēnei te mihi, te aroha rawa atu ki a koutou i runga i te Aāhuatanga o tAēnei
rAā tino mAīharo. TAēnAā rAā koutou, arAā, me ngAā mate kei runga i a koutou. I tAēnei
wAā ka tAū hono ngAā mea katoa me kAī, haere koutou, haere koutou, haere koutou. NAō reira,
tAēnAā AānAō hoki koutou katoa."
Vol 554.txt,"WEDNESDAY, 17 APRIL 1996",Hon. DOUG KIDD (Minister of Labour),147,1,43,12,0,100.0," Rau rangatira mAā o te Whare PAāremata, tAēnAā
koutou. Ko tAēnei Te Pire o Ngai Tahu. Hei tohu tAēnei o ngAā moemoeAā o tAēnei iwi o Te Wai
Pounamau. He kAīnaki tAēnei o te rangatiratanga o mua. Engari he kAīnaki tino reka mAō
rAātou. Haere ngAā mate. TAēnAā tAātau ngAā kanohi ora. TAēnAā tAātau katoa."
Vol 554.txt,"WEDNESDAY, 17 APRIL 1996",Hon. DOUG KIDD (Minister of Labour),147,12,39,12,0,100.0,"NAō reira te reo mAāngai me ngAā mema o te Whare PAāremata nei, ko te Pire nei te
tAīmatanga o te ara roa hAōu o Ngai Tahu. Aku mihi ki a rAātau mAō te heke ki te mahoranui
atea. Aku mihi ki a koutou, aku mihi hoki ki a tAātau katoa."
Vol 554.txt,"WEDNESDAY, 17 APRIL 1996",Hon. Mrs T W M TIRIKATENE-SULLIVAN (Southern Maori),149,1,53,11,0,100.0," Ko te mea tuatahi, te hoki tAōku
whakaaro ki taku matua Te Koata, Te Omeka, nAāna te Pire tuatahi o Ngai Tahu mAō tAātau. NAā
TahupAōtiki Wiremu Ratana i ki nAā taku Koata te Pire tuatahi o Ngai Tahu. Kua ea tika tonu
tAērAā. Papaki mai ngAā hau o te ao ki runga Aorangi e tAū nei i ngAā maunga teitei o te tonga."
Vol 554.txt,"WEDNESDAY, 17 APRIL 1996",Hon. Mrs T W M TIRIKATENE-SULLIVAN (Southern Maori),149,2,74,30,2,97.36842105263158,"Ka ruia ngAā huka he roimata. Ka tere atu te ingoa awa ko Waitaki, Waimakariri, Rakaia me AērAā
atu awa ki Te Moana-nui-a-Kiwa e. Ka hono mai ngAā roimata o te marae o Takahanga o te rangatahi,
tAēnAā rangatahi a Wiremu ka haere. TAū atu, tangi atu te marae o Kapariera o te mAāramatanga
ko te toa ko Te Rino, Aā, ka haere hono wairua ki te huarahi tika ki mua i te aroaro o taua Tama, to
mAātau kaiwhakaora, Te Ariki. Haere, haere e ngAā mate moe marie ki mua o koutou moenga roa
i mua i Te Ariki, Te Kaiwhakaora a Ihu Karaiti hoki."
Vol 554.txt,"WEDNESDAY, 17 APRIL 1996",Hon. JOHN LUXTON (Minister of Maori Affairs),150,1,29,14,0,100.0," E Te Reo MAāngai o te Whare, karanga, me ngAā
mema. Ki ngAā uri o Tahupotiki me hemo o te maunga Aoraki Kai Tahu iwi. Ka mihi ahau ki a koutou
katoa mAō tAēnei kaupapa Te Pire o te RAūnanga o Ngai Tahu."
Vol 554.txt,"WEDNESDAY, 17 APRIL 1996",Hon. WINSTON PETERS (Tauranga),153,1,12,2,0,100.0," E ngAā mAātua, e ngAā karanga maha, tAēnAā koutou,
tAēnAā koutou, tAēnAā koutou katoa."
Vol 554.txt,"WEDNESDAY, 17 APRIL 1996",Hon. DAVID CAYGILL (Deputy Leader of the Opposition),169,1,5,1,0,100.0," Aā, tAēnAā koutou. Tihei mauri ora!"
Vol 554.txt,"WEDNESDAY, 17 APRIL 1996",Hon. DAVID CAYGILL (Deputy Leader of the Opposition),169,2,37,7,0,100.0,"Haere mai e te manuhiri tAūAārangi. Haere mai ki tAēnei marae o tAātau. Haere mai Ngai Tahu,
ngAā tAāngata rongonui. Ahakoa he mihi poto tAēnei, hei aha ka nui tonu i te aroha. NAō reira e
te iwi naumai, haere mai. TAēnAā tAātau katoa."
Vol 554.txt,"WEDNESDAY, 17 APRIL 1996",PAULINE GARDINER (Wellington-Karori),170,1,15,5,0,100.0," Ka nui ngAā mihi ki ngAā whAānui o Ngai Tahu. NAō
reira tAēnAā koutou, tAēnAā koutou. Kia ora tatau katoa."
Vol 554.txt,"WEDNESDAY, 17 APRIL 1996",TAU HENARE (Northern Maori),173,1,33,9,0,100.0," Aā, tAēnei te mihi ki a koutou ngAā morehu o ngAā aitua, Aā,
e aku rangatira, e aku whaea, Aā, i haere mai nei i tAēnei rAā, tAēnAā koutou katoa. Aā, kei a
koutou ngAā morehu o Ngai Tahu, tAēnAā koutou katoa."
Vol 554.txt,"THURSDAY, 2 MAY 1996",Steve Maharey,263,1,1,0,0,100.0, Rotorua.
Vol 556.txt,"THURSDAY, 27 JUNE 1996",Hon. Mrs T W M TIRIKATENE-SULLIVAN (Southern Maori),307,2,13,6,6,68.42105263157895,"As we would say in Maori: Kua ea tōku wawata e pā ana ki tēnai take mō ngā rangatahi. He
take hōhonu mō ngā rangatahi."
Vol 556.txt,"THURSDAY, 27 JUNE 1996",Hon. Mrs T W M TIRIKATENE-SULLIVAN (Southern Maori),307,9,10,3,0,100.0,"Tēnā koutou, tēnā koe e te Tumuaki o tēnei Whare, te Ana Raeona."
Vol 556.txt,"THURSDAY, 25 JULY 1996",Hon. K T WETERE (Chairperson of the Maori Affairs Committee),390,2,38,13,2,95.0,"Nō reira, ko te mea tuatahi anō e Ngātata, ko koe anō kei roto i te tūranga i tēnei rā. I te
haerenga mai ki roto i te Whare nei, ko Jock McEwen hoki te Hēkeretari Māori i tērā wā o Te
Tari Māori, ā, ko koe tonu te kairīwhi i tēnei rā."
Vol 556.txt,"THURSDAY, 25 JULY 1996",Hon. K T WETERE (Chairperson of the Maori Affairs Committee),390,3,37,14,0,100.0,"Ka hoki tonu ngā whakaaro i te wā a tō pāpā He kaumātua i rongonui i roto i te Whare nei, i
roto i ngā mahi o tōna ake iwi o Taranaki, ā, puta atu ki Te Wai Pounamu, ā, ki Wharekauri anō
hoki, ā, tae atu ki te iwi whānui."
Vol 556.txt,"THURSDAY, 25 JULY 1996",Hon. K T WETERE (Chairperson of the Maori Affairs Committee),390,4,52,16,0,100.0,"Nō reira, tēnei rā te mihi atu ki a koe me ngā āpiha o Te Tari Māori tawhito me Te Tari Māori
hou, tae atu anō ki te Kaitiaki Māori. Me te mōhio anō i te nuinga o ō tāua mātua i tū ai i
runga i ngā Poari i hanga ai e te Whare nei mai anō i te wā, ā, tae noa mai ki tēnei rā."
Vol 556.txt,"THURSDAY, 25 JULY 1996",Hon. K T WETERE (Chairperson of the Maori Affairs Committee),390,5,16,6,0,100.0,"Ka huri rā ngā kanohi ki a rātau, rātau kua wehe atu ki te pō, rātau i whakairo ai i ngā tikanga."
Vol 556.txt,"THURSDAY, 25 JULY 1996",Hon. K T WETERE (Chairperson of the Maori Affairs Committee),390,6,34,15,0,100.0,"Mehemea ka hoki tonu tātau ki tērā ō tāua pāpā a Tā Apirana me kī ko te ihi, ko te wehi,
ko te mana o ngā kaupapa i whakatakotohia ai e ia---kei te noho tōpū tonu i roto i ngā tikanga e
whakahaeretia nei e tātau i tēnei rā."
Vol 556.txt,"THURSDAY, 25 JULY 1996",Hon. K T WETERE (Chairperson of the Maori Affairs Committee),390,7,46,20,1,97.87234042553192,"Nā reira, me mihi atu ki a rātau, rātau kua wehe atu i te pō, ngā mema i noho ai i runga i te
Poari, i ō tātau tuāhine, tuākana i noho nā i roto i te Whare nei. E, me hoki tonu ki te pāpā o
tō tāua tuahine a Te Whetu, ki tana pāpā ki a Ta Tirikatene, rātau i whakairohia ai te kaupapa
nei."
Vol 556.txt,"THURSDAY, 25 JULY 1996",Hon. K T WETERE (Chairperson of the Maori Affairs Committee),390,8,91,35,0,100.0,"I tēnei rā ko tātau ngā uri o rātau mā e whakahaere nei i ngā āhuatanga e pā ana ki a ngai
tāua. Kua puta atu i ngā kaupapa o te raupatu, āpōpō, a tahirā ka whiwhi ai a Taranaki. I tērā
rangi anō, i tērā tau---ko Tainui kē tērā. I tēnei rā kua tīmatahia a Ngāi Tahu. Kowai atu
āpōpō, a tahirā rānei. Engari, ka hoki tonu ki te kaupapa ki te Tiriti o Waitangi i kōrerohia ai e
rātau i te wā. Nā, kua taemai ki tēnei wā, koinei ngā kaupapa e whai ake nei e tātau i roto i te
Whare nei, hei aha? Hei oranga mō te iwi āpōpō, a tahirā tae atu ki ā tātau mokopuna, te
hunga rangatahi anō hoki."
